Date,Open,High,Low,Close,Volume
2016-01-25,41.75031930886868,41.81021714750133,41.23261060643664,41.27967371290716,2599171
2016-01-26,41.39519138388424,42.20384115430474,41.24116372114071,42.14821914566618,3482022
2016-01-27,41.83161118401426,42.263748954749296,41.2112173528083,41.48504798267105,5408473
2016-01-28,41.895790909002486,42.16533844328497,41.544944629879076,41.917180917922614,4809076
2016-01-29,43.209309906103435,44.25328253905505,42.734388510292426,44.154873242934585,7096898
2016-02-01,43.72702627827719,44.15488101230053,43.07668344974716,44.01796749741306,5765568
2016-02-02,43.55587095715291,43.55587095715291,42.82423680188955,43.068114853644005,4078960
2016-02-03,43.40613098944535,43.761253130911456,42.53757955224151,43.70991056461912,4017397
2016-02-04,43.50880306595669,44.37735424252666,43.47885415281014,43.876759830376216,5386777
2016-02-05,43.9238304282128,43.96661407464524,43.30771249770019,43.697062934147674,3922271
2016-02-08,43.21360572890158,43.48743281421212,42.73440469679284,43.44036969212819,3687343
2016-02-09,42.88841225125326,44.304621031942546,42.88841225125326,43.9494989731707,3962673
2016-02-10,44.12920545440119,44.74104036422623,43.84254009755727,43.89816211350756,4318912
2016-02-11,42.96114223216849,43.774071340827994,42.755772044520505,43.44462242327276,5398961
2016-02-12,43.93239124811977,44.40303321514786,43.598662779454166,44.27467862684009,4749649
2016-02-16,44.698256464498066,45.35287502177224,44.565618791383024,44.90362670734376,5645325
2016-02-17,45.09187561773133,45.609584230549565,45.04053306515599,45.408489841686034,6453893
2016-02-18,45.322924794337226,45.806405101428375,45.23735386228877,45.553968127275,4377270
2016-02-19,45.412772337595065,46.00321718097857,45.096158092434166,45.89625261441229,4729556
2016-02-22,46.20858974923198,47.86011780017197,44.7752666642185,44.997754717713924,16158620
2016-02-23,44.88371487209082,45.52484994225123,44.393183666980335,44.59542220343755,8376818
2016-02-24,44.031739932991236,44.63414807207724,43.567024247757445,44.44912109710137,7227402
2016-02-25,44.58681593907154,44.862204515008685,44.33724652635591,44.83208154900312,5173866
2016-02-26,44.78905948428093,44.97838663961498,44.1952551986902,44.33295132878002,8452704
2016-02-29,44.14362058495283,44.530882502720594,43.57993926790234,43.610058583833556,5955071
2016-03-01,44.58252528164644,45.55498770950524,44.44913658387309,45.55498770950524,8788315
2016-03-02,45.52485653523474,46.325199538178566,45.34413698587854,45.82176050567809,4492169
2016-03-03,45.86909371839851,46.561863595592136,45.69697811334527,46.46289438257393,5673008
2016-03-04,46.406964516733204,46.87598050406033,46.32520685547201,46.53604940759391,3153250
2016-03-07,46.39405640650826,46.574779650755076,45.873405695087826,46.243456138625326,4150144
