Date,Open,High,Low,Close,Volume
2016-01-25,36.93713295598289,37.248524552152254,36.24441381431813,36.32915326887266,45020316
2016-01-26,36.44044515200824,36.66658713748384,36.064223404019906,36.39909581144517,35025737
2016-01-27,36.431252461204906,36.664287942110164,35.447054847138816,35.73292105083976,57710800
2016-01-28,36.867715904617576,37.45323537351785,36.36387472693572,37.31387363907819,70393395
2016-01-29,37.34297006704481,38.03007330089293,37.1015143657537,37.92593464907392,91379380
2016-02-01,38.309299295297556,38.68705550904627,37.94226890595719,38.38791249997534,135168785
2016-02-02,40.046965910821974,40.32109368889898,39.03366756961036,39.03366756961036,166964695
2016-02-03,39.3180089983575,39.53649024242064,36.779914200975995,37.10917055332977,162306696
2016-02-04,36.89782791247269,37.11171735756277,35.82837679238756,36.1423232984913,135944680
2016-02-05,35.9309899682476,35.93711622956252,34.72013617193932,34.89472098819105,134287684
2016-02-08,34.09224707562241,34.91819786895094,33.847726320563616,34.85234738273576,111713087
2016-02-09,34.32043071367056,35.728325673015036,34.139209454366835,34.61599456075228,94919565
2016-02-10,35.062664133350815,35.80030413536713,34.82120843820456,34.922796101352695,69383416
2016-02-11,34.45723705464679,35.18977114426611,34.14421356359487,34.87123285019166,79535804
2016-02-12,35.23622128114902,35.41437743452265,34.64100431455031,34.83498436725843,56322080
2016-02-16,35.375069503801974,35.63133255336471,34.97026120319634,35.2739959515861,66279837
2016-02-17,35.63593136460494,36.23114845907129,35.29340209521266,36.16223288957197,65559175
2016-02-18,36.243906456393134,36.36386899355902,35.530767690878896,35.598152659973245,49531027
2016-02-19,35.47972604524379,35.89071132539024,35.429699455365636,35.779889479147926,41801009
2016-02-22,36.11373966626847,36.409303520860504,35.86156204622849,36.06320288174896,51282708
2016-02-23,35.8074489476807,36.162230718042814,35.4057056691455,35.52158274267955,52847649
2016-02-24,35.16782137592023,35.73343141993689,34.75229498420359,35.71097106020017,51645669
2016-02-25,35.73394153925097,36.03869672315396,35.25281781217805,36.02695439881572,43192360
2016-02-26,36.171416688107946,36.41899859484959,35.777326425729875,35.992240139396976,59007466
2016-02-29,35.74976292509699,36.28933729534746,35.614996881819614,35.6195925507231,65256707
2016-03-01,35.91822520596037,36.693639259310864,35.72169023637642,36.693639259310864,56585095
2016-03-02,36.70333651052536,36.754383486440716,36.34599988984864,36.695679658869786,42845180
2016-03-03,36.68700083645577,36.72630938612151,36.04073681130143,36.36744215136481,51498381
2016-03-04,36.498643574475274,36.57521600467177,36.04074347971599,36.28934585824724,51869232
2016-03-07,36.08566488263339,36.14646013866091,35.06470962343548,35.48636230721638,78512675
2016-03-08,35.15097926841475,35.92690354249182,34.98507170399687,35.42561725804022,54609851
2016-03-09,35.65532538789562,36.02338004304554,35.42714264035768,36.00091968521299,37387614
2016-03-10,36.147940653454256,36.57265842166775,35.90495435738596,36.38786576618052,74525364
2016-03-11,36.75438998636697,37.10764119780286,36.60762844416791,37.10253533091798,51835040
2016-03-14,37.10202160894353,37.54562831731256,37.01728214202729,37.28987932503438,45193906
2016-03-15,37.107638598071965,37.381762484810885,36.99788388823053,37.1796153481014,45264920
2016-03-16,37.0795589774923,37.64618937947268,36.98460778359388,37.575743227084054,42724193
2016-03-17,37.5941177240143,37.93205517311975,37.57114716881292,37.66201288997322,48941873
2016-03-18,37.87028799870917,37.877434653629734,37.35827983024521,37.652827168112786,78396948
2016-03-21,37.596674741117404,37.90296051178058,37.44434778179264,37.88203074394944,48302746
2016-03-22,37.64568189923757,38.030580884792556,37.64568189923757,37.813626348736726,33395043
2016-03-23,37.89581296960775,38.067332685592916,37.57880527654852,37.67630745842156,37666410
2016-03-24,37.36746952082852,37.66033049942349,37.31591234179453,37.53541786887829,41948298
2016-03-28,37.611481244594806,37.72378694486625,37.392485907992544,37.44506348302599,34226171
2016-03-29,37.49917061116843,38.14543460528516,37.201562102454695,38.01883561052957,50072838
2016-03-30,38.29092664283606,38.68807816137405,38.2215008777444,38.312876806196144,46879833
2016-03-31,38.24753469789763,38.32920908646668,37.82332716953321,38.028029180080615,45207057
