Date,Open,High,Low,Close,Volume
2016-01-25,40.18675433524208,40.38271081064892,39.794841384428395,40.014311680065326,2826021
2016-01-26,40.24163678230404,40.72760818370977,39.89675433454185,40.202446070749644,2527075
2016-01-27,39.99864106703744,40.92355601500465,39.83403831953284,40.19459757313118,2939074
2016-01-28,40.50029273713919,40.7354429567792,40.0848658652112,40.570837205019345,2880569
2016-01-29,40.813826092916,42.27958010957043,40.23379643480134,42.21687557439613,3613118
2016-02-01,41.840645540200725,42.091469697866586,41.51143696447691,41.676039757308914,2455414
2016-02-02,40.79031648962134,41.27628790026482,40.186769952020065,40.241637547251116,3370967
2016-02-03,40.71192853720994,40.73544535459377,39.55186621160864,40.27298781350425,2594351
2016-02-04,40.139739764556154,40.876538320515024,39.888915614885825,40.5002991059498,1895601
2016-02-05,40.288657339039,40.61002587738677,38.846417388636084,39.05021083171026,2680345
2016-02-08,38.60343217697978,38.94047761082616,37.85095990190562,38.53288771431289,3202403
2016-02-09,38.28205934844135,39.29319553708743,38.10961668338455,38.65045850013225,3328612
2016-02-10,38.963987632793454,39.2383285119754,38.344764408705366,38.37611816462194,2029511
2016-02-11,37.913664528396886,38.673976740221875,37.756898723167325,38.2820637221775,2584832
2016-02-12,38.87776630291124,39.03453209245095,38.15664785711081,38.909120058830936,4001800
2016-02-16,39.026708098357815,41.03330130210668,39.026708098357815,40.81383091796158,5154263
2016-02-17,40.06919340950759,42.310936758528065,40.06919340950759,41.33115403535894,4181916
2016-02-18,41.5506239256902,42.03659830357772,40.7040932175402,40.790314574586674,2336050
2016-02-19,40.66489300286551,41.080319818748954,40.50028727331234,40.83733268659625,2435092
2016-02-22,41.28412360655212,41.63684598677026,40.837342921629016,41.237095949229435,1900307
2016-02-23,41.11953297877802,41.33116646945768,40.28083895463669,40.3357065644358,1905334
2016-02-24,39.98797636309134,40.97582165876716,39.59283824482102,40.94421290045062,2878109
2016-02-25,41.932045721951745,41.979460352653675,40.64389499549052,41.87672664302369,2599271
2016-02-26,42.121726678639845,42.37461485641794,41.78981207580543,42.23236487958465,1880520
2016-02-29,42.24815431373153,42.63539088089162,41.87672664302369,41.87672664302369,2309846
2016-03-01,42.63539316873864,43.2439060842642,41.892531758133046,43.2281002016275,2340863
2016-03-02,43.24390912797258,44.02628077824109,43.14907382547742,43.78919855133136,2579057
2016-03-03,43.9472666021171,44.08161212936963,43.196503495789365,43.836628399752676,2215188
2016-03-04,43.99468796137376,44.42143796243149,43.55213508442384,44.081618852107596,2472848
2016-03-07,43.59162674736909,44.6426953397011,43.59162674736909,44.6426953397011,2331772
2016-03-08,44.2396563536975,44.42141949755687,43.51260377826002,43.73388012475593,2916078
2016-03-09,44.026283505596595,44.184339338215736,43.338744100567226,43.40986907451263,2366640
2016-03-10,43.828712044643986,44.10531049009692,43.00682417220845,43.56001804845022,1871428
2016-03-11,44.12111595424664,44.279168761957294,43.46518534652399,44.20804379262187,1882766
2016-03-14,43.9156359161171,44.42931650838238,43.670649277324436,43.99466230815932,1500608
2016-03-15,43.73387717793007,44.36609742150749,43.591627246292155,44.34239010445581,2124489
2016-03-16,44.034176051363936,44.9587974480334,43.99465984289351,44.935090134681914,1841266
2016-03-17,44.65060907350841,45.79651026328361,44.65060907350841,45.73328671490152,2669328
2016-03-18,45.73328078822701,46.67371135321744,45.62264260756093,46.634195133267276,5155440
2016-03-21,46.43661608322255,46.610477766603296,45.95455025917684,46.50774104327252,2754252
2016-03-22,46.373402918361464,46.48404109270924,45.82020903195842,46.246958859869125,1955710
2016-03-23,46.294375266741625,46.294375266741625,45.95455630343685,46.09680624224648,1830785
2016-03-24,45.87552278680215,46.34969021203181,45.57521705228976,46.34178576354622,2083310
2016-03-28,46.333897098001984,46.333897098001984,45.94666041141977,46.08891037672225,1556974
2016-03-29,45.87552910765198,46.62629204004314,45.749085046435034,46.46823620985592,1431621
2016-03-30,46.62629216096414,46.9661111416155,46.191640887820206,46.713223018525774,1396325
2016-03-31,46.55516098606541,46.98191076742876,46.381299294103194,46.77643731062545,1899451
2016-04-01,46.381304873910864,46.67370921187238,46.27066669832074,46.610485674584204,1490554
2016-04-04,46.602583875029005,46.665804397158205,46.31017953935592,46.436623598278494,1004113
2016-04-05,46.17584396769272,46.51566301431521,46.065205769195124,46.21535717934688,1806933
2016-04-06,46.08100523450147,46.82386375992832,45.701673029092156,46.752738782997554,1499324
2016-04-07,46.460338350537164,46.68161472103021,45.82811799579674,46.12051934461461,1588099
2016-04-08,46.389209802094406,46.634193474953605,46.06519670680949,46.46823620985592,1951539
2016-04-11,46.69741707306336,47.13206834564012,46.28647311991276,46.310180439338914,1610560
2016-04-12,46.41291712149002,46.618390605132674,45.891334992137125,46.46823620985592,1557509
2016-04-13,46.76853746208035,47.29802097512967,46.4761361640481,47.258507775070804,1448413
2016-04-14,46.808047962455305,47.11625512566784,46.37339675754881,46.97400520192917,1666391
2016-04-15,46.93449321283683,46.93449321283683,46.341786186883176,46.357592069334935,2221071
2016-04-18,46.373395155728545,46.523546507971204,46.128408514493394,46.389201037227295,1782654
2016-04-19,46.31808412833289,46.45242962242732,45.64634761386832,46.01777835698798,1791317
