Date,Open,High,Low,Close,Volume
2016-01-25,31.228327017842844,31.575366520375507,31.110866428557703,31.180275143744417,8488007
2016-01-26,31.345784993937247,31.87435559929882,31.153577501078495,31.47926219323356,10627359
2016-01-27,31.495280842105405,32.09859631650041,31.23900282716011,31.47926219323356,10546392
2016-01-28,31.02544663847629,31.97580383282453,30.97739475580133,31.83698841437511,9464323
2016-01-29,32.151996096583964,32.664548175478274,32.04521390430576,32.62717471368604,13015843
2016-02-01,32.4242920221589,32.77133367288852,32.40827540454715,32.53641241884344,7648841
2016-02-02,32.26945555206026,32.46166309604456,32.061231391644256,32.29615262838106,8560332
2016-02-03,32.301485840197934,32.57911869017065,31.575369468992452,31.949106076136527,10142824
2016-02-04,31.68749903206464,32.01318385509799,31.43122295083378,31.75690777386714,8090033
2016-02-05,31.927748723780095,32.03453090078952,31.415196718175615,31.927748723780095,9541096
2016-02-08,31.559356460861245,32.25877583977558,31.500626154023973,32.098603571756314,10070627
2016-02-09,32.11461707736272,32.63784748861001,31.89037430871356,32.2747893197118,9750188
2016-02-10,32.360219417545785,32.611157257428765,31.991820965513185,32.061229694210766,7801244
2016-02-11,31.80495581242748,32.19470909936489,31.596731648952787,32.02919862927015,7456019
2016-02-12,32.21072450234756,32.37623495574065,31.77291733618635,32.018516974935515,8541265
2016-02-16,32.17335381691312,32.32284971431025,31.890382712966755,32.19471066464144,8377551
2016-02-17,32.2854745305607,32.43496838329907,31.954449518495725,32.2481010673761,6751587
2016-02-18,32.20537937828761,32.408265297132466,32.15732750373753,32.3655516145544,7022327
2016-02-19,32.36555178958246,32.53106425541681,32.0505455073174,32.33351856417617,6332894
2016-02-22,32.33351964088012,32.7606462996915,32.33351964088012,32.68055916010787,5834885
2016-02-23,32.68590488240564,32.97955438239743,32.589801113433644,32.84607715179199,5956400
2016-02-24,32.67522834762352,32.79268693238681,32.37090040719423,32.7606536986791,5321878
2016-02-25,32.835389167972366,33.342602903923385,32.771320686213386,33.30522945317229,6618759
2016-02-26,33.38532149862432,33.38532149862432,32.71793540094384,32.856752849813795,7046350
2016-02-29,32.840734109189114,33.23048938147107,32.71259711933539,32.87276937500291,7965086
2016-03-01,33.1717611778599,33.25718652206728,32.73929422716581,32.95819679899102,9027199
2016-03-02,32.824719060447656,32.93683944109324,32.584459647135084,32.835397482894976,7147401
2016-03-03,32.835401467506806,33.257190040206616,32.65387233727531,33.22515476897714,6506777
2016-03-04,33.18243847518943,33.673633678549216,33.03828282984668,33.625581796768294,7538639
2016-03-07,33.56151950791893,33.67898013771055,32.88879303855019,33.000915474579095,12676465
2016-03-08,32.97955360517693,33.31057655900105,32.80870291696443,33.26252467564747,7467713
2016-03-09,33.444061848040256,33.57753910767433,33.3159248193443,33.53482744367613,7540927
2016-03-10,33.58820363429968,33.716342646674,33.32658741752316,33.63625550935249,7786753
2016-03-11,33.83290432017391,33.86522949129328,33.26184068298908,33.40729881519624,9494701
2016-03-14,33.477335658388874,33.56353405957519,33.17025372571688,33.40729881519624,6044105
2016-03-15,33.23489662036112,33.43423206055643,33.224121565069616,33.32648356277306,7391448
2016-03-16,33.31032517393946,33.5204336342679,33.014016263084635,33.43962173946534,6714217
2016-03-17,33.439616735867375,33.768248711364265,33.40729157175682,33.57969039188157,9183668
2016-03-18,33.61201255310109,33.638949161534576,33.07327216390535,33.1540840443373,21146423
2016-03-21,33.10559861609519,33.401905430663476,32.89549018494917,33.25105877345742,5242817
2016-03-22,33.10560541499493,33.218740431134016,32.73926169643143,32.863171769602616,6607701
2016-03-23,32.78775863395427,33.2833990809563,32.502226726665384,33.08406560163006,7917929
2016-03-24,32.760804330440465,33.01939947477164,32.5991805669934,32.79851599387638,7185025
2016-03-28,32.793126573775425,33.32109190307928,32.78235151948782,33.20257041617856,5679814
2016-03-29,33.32648690320072,33.71438071204811,33.1217649424055,33.418071799660865,11405768
2016-03-30,33.488098561179996,33.8328920407851,33.418061743406696,33.71437056662787,8418479
2016-03-31,33.71437228665304,33.940642248513406,33.6012352505915,33.757470446236816,8189304
2016-04-01,33.590466530397904,34.021460538287755,33.461169972136354,33.97297381515673,7414327
2016-04-04,33.956817497803364,34.10227769844065,33.762870563620325,34.06456602291975,6473602
2016-04-05,33.962197294358354,34.08610734698526,33.82751218648587,33.9029355180734,6011057
2016-04-06,33.940646728961624,34.28544027167287,33.89754650855691,34.24234210639978,7094270
2016-04-07,34.05917484125491,34.323156533626374,33.84906637647257,34.161534795727036,7118293
2016-04-08,34.16690794850314,34.457828196147744,34.16690794850314,34.371629832600945,6412336
2016-04-11,34.53865794340788,34.56559661575771,34.05917916948402,34.10766590252869,7536224
2016-04-12,34.263891175203234,34.46861311791931,34.11843306486284,34.38241472969123,6330733
2016-04-13,34.53865282209455,34.53865282209455,32.87933114183493,33.43962173946534,18746119
2016-04-14,33.504265890899894,33.75747454526899,33.13253574193531,33.1810224618117,9388821
2016-04-15,33.245682306818104,33.26723242429232,32.782365056784116,33.2295207462786,8565416
2016-04-18,33.22952079877629,33.62818769701748,33.17564756013797,33.49350254528934,5521564
2016-04-19,33.39652299736853,33.45039622289301,32.93320585938346,33.24567426666272,6312811
2016-04-20,33.17024784057864,33.35880616749052,32.97630095853692,33.12176112006821,5893863
2016-04-21,33.051727344250715,33.089439013118756,32.37291524949417,32.421401974486194,8403989
2016-04-22,32.45372187010962,32.62611862982049,32.044278024447685,32.60456852107376,8869712
2016-04-25,32.59379866882707,32.987078968132636,32.42678838208149,32.98169246765198,6083127
2016-04-26,33.008634573759686,33.1487062160179,32.7500393498838,33.051732750172924,7142698
2016-04-27,33.10021471061813,33.39113506620739,32.85239458035996,33.15947649288245,7867213
2016-04-28,33.18640277633601,33.72514309449166,33.16485472550951,33.5042596462531,7048130
2016-04-29,33.55274639138182,34.01067689536083,33.53658483946261,33.78440489283599,8224258
2016-05-02,33.849055665053555,34.16691048443009,33.72514358157266,34.00528879767539,6025166
2016-05-03,33.967584730032705,34.18846823082242,33.822124562907995,34.04839661903477,6606938
2016-05-04,33.908330764257606,34.258512957102795,33.77364562164517,34.06456602291975,6951273
2016-05-05,33.76286814346483,34.25312400035895,33.719769969586906,33.854455102544975,11230613
2016-05-06,33.789800520692104,34.05378218124846,33.75747535495532,33.9029355180734,9184050
2016-05-09,34.02685264051133,34.36087120199778,33.89755400583124,34.29622291222378,8591600
2016-05-10,34.468610159863076,34.829567292494275,34.32315000687422,34.80262862869035,8248282
2016-05-11,34.76492085443309,34.94809474621153,34.651785852274415,34.80802107723549,6071179
2016-05-12,34.83495823750352,35.147424563648585,34.6679459089331,35.02890101119967,7185152
2016-05-13,34.856501860962,35.30365737461532,34.67872065467422,34.79185564422572,7173331
2016-05-16,34.6410161900577,34.980421229242175,34.29622053980583,34.88883632965866,6115158
2016-05-17,34.72182547794581,34.74337559235488,34.210023619088695,34.414745595710755,8833359
