Date,Open,High,Low,Close,Volume
2016-01-25,145.90507422053,146.78091482296034,144.25642440225303,144.46250357908016,12460749
2016-01-26,144.61708879063488,147.038548325902,144.51405738272786,145.85358051116097,11789518
2016-01-27,145.2868457992873,147.24462292842767,143.32908507380955,144.25644973421024,12812937
2016-01-28,145.3899048352014,146.05966643013875,143.89582632454542,145.33838092705304,11132984
2016-01-29,146.62632731524357,149.97515048554988,146.0080898514757,149.92362659598808,14329884
2016-02-01,149.46001029900845,149.563041719904,147.14159828304352,147.55375677395614,12071052
2016-02-02,145.6474930192814,145.75052442133654,143.84428764852632,145.4929213107055,11133512
2016-02-03,146.26574472406818,147.81134713299232,143.58669836144452,147.70831572101804,12297602
2016-02-04,147.6052570334538,151.7783979934719,146.78094018371996,150.3358271027752,15002838
2016-02-05,150.18129546099468,150.43889861804706,145.80207459843453,147.0385664715529,14443381
2016-02-08,145.38991166795802,145.6475148171424,143.01997581839345,145.13230851877364,13363059
2016-02-09,142.96840593076772,147.03849782393496,142.96840593076772,145.69897515557545,10288825
2016-02-10,146.1627109136095,147.86288520889983,145.5444731715336,145.8020763316482,9027714
2016-02-11,142.96843810418798,144.41099246969776,139.61961427601696,141.42281953565004,22379937
2016-02-12,142.04107095945898,145.5959575148452,140.95915110394938,145.5959575148452,16016200
2016-02-16,147.2447018539045,149.56309834394062,146.42036815632443,148.68725711824476,13119227
2016-02-17,150.12974851455547,152.5511915734634,150.02670070607903,151.16014458100696,10628679
2016-02-18,150.95403403148714,151.21163709554037,149.35690815728438,149.82059039184838,8628098
2016-02-19,149.09933479774668,150.07822335543756,147.7598117207289,149.51150962454346,10020294
2016-02-22,149.5114732462992,151.93291569578923,149.5114732462992,151.52075737293882,10700444
2016-02-23,150.4903941664154,151.26320357615407,149.82063257277406,150.54191807446406,8655020
2016-02-24,148.89329247975468,149.66610201736927,146.31729349503914,149.2024195755338,12482893
2016-02-25,149.56588711887775,152.0586510774434,149.4620143754051,151.7989857537416,9969227
2016-02-26,152.16249377895306,153.51274011436152,152.11055741182696,152.68182438025735,8153215
2016-02-29,152.8895904413476,153.46085754850398,151.22774203459917,151.33161479407576,9492760
2016-03-01,152.73382975352413,155.6420526718212,152.21449891758277,155.17465822647114,8983288
2016-03-02,154.6553044274396,156.73261092778242,154.55144819666333,156.73261092778242,10339836
2016-03-03,156.8364792516678,157.87512420493132,156.10941951689182,156.94033547950266,7810861
2016-03-04,156.94034790249228,158.86186188686054,156.94034790249228,158.18673848005247,9178386
2016-03-07,157.14810922834258,158.13483461621465,156.47298568269002,157.30391841694617,7292498
2016-03-08,156.21333066378764,156.94039065417206,155.64207987240692,156.1094743994406,8654104
2016-03-09,156.62876402873363,156.83649303764577,155.6420388351626,156.0574968529869,6896216
2016-03-10,156.68066400664063,157.3038674893155,154.7072304047896,155.48622649064205,9209782
2016-03-11,156.52494004839605,158.80997639370065,156.52494004839605,157.56360195171064,8935193
2016-03-14,156.9403536122041,157.71934981839325,156.21329379342455,157.20001901426716,6156998
2016-03-15,155.9535568745534,157.71926076967924,155.9535568745534,157.2518666168547,8029272
